Geneid	Chr	Start	End	Strand	Length	R76	R77	R78	R79	R80	R81	R82	R83	R84	R85	R86	R87	R88	R89	R90
ligA	U00096.3	2528161	2530176	-	2016	87	116	77	69	87	101	88	96	129	150	150	92	229	251	124
zipA	U00096.3	2530247	2531233	-	987	124	114	78	94	127	115	167	150	201	249	234	98	217	277	112
cysZ	U00096.3	2531463	2532224	+	762	16	18	17	22	17	22	37	22	47	32	25	12	16	21	16
cysK	U00096.3	2532409	2533380	+	972	444	239	212	362	533	352	655	681	672	428	1173	714	774	785	566
ptsH	U00096.3	2533764	2534021	+	258	186	230	174	122	254	144	290	211	269	266	302	166	276	422	151
ptsI	U00096.3	2534066	2535793	+	1728	500	530	408	350	565	385	712	632	677	616	781	375	577	868	362
crr	U00096.3	2535834	2536343	+	510	238	256	204	148	249	185	285	268	319	260	393	182	263	452	163
pdxK	U00096.3	2536386	2537237	-	852	21	17	20	30	24	24	12	25	17	32	33	16	28	42	20
yfeK	U00096.3	2537342	2537716	+	375	15	7	6	14	13	16	19	13	26	19	12	20	33	35	25
yfeS	U00096.3	2537749	2538483	+	735	11	5	4	18	8	12	18	20	22	17	23	7	26	34	11
cysM	U00096.3	2538672	2539583	-	912	184	120	114	116	235	148	225	248	309	232	339	118	292	390	194
cysA	U00096.3	2539717	2540814	-	1098	104	56	35	75	138	102	129	157	192	132	267	114	188	233	164
cysW	U00096.3	2540804	2541679	-	876	61	23	33	47	92	56	125	124	105	68	183	92	143	136	97
cysU	U00096.3	2541679	2542512	-	834	54	21	11	42	54	46	88	91	109	64	152	82	139	95	80
cysP	U00096.3	2542512	2543528	-	1017	107	35	27	68	116	92	152	182	210	122	308	184	305	261	174
ucpA	U00096.3	2543832	2544623	-	792	306	312	196	382	442	203	436	364	310	441	643	291	589	836	312
murR	U00096.3	2544752	2545609	-	858	4	3	7	17	4	8	12	10	22	6	19	8	13	15	11
murQ	U00096.3	2545773	2546669	+	897	12	6	4	18	9	7	13	3	9	10	13	10	21	27	16
murP	U00096.3	2546673	2548097	+	1425	10	5	6	15	10	9	13	10	12	20	17	13	10	18	12
yfeW	U00096.3	2548102	2549406	+	1305	15	11	7	26	11	10	25	11	25	12	21	6	16	31	10
yfeX	U00096.3	2549646	2550545	-	900	43	53	33	31	37	31	47	59	45	71	71	45	104	110	61
yfeY	U00096.3	2550641	2551216	-	576	21	19	20	16	21	32	38	29	36	66	54	21	61	81	42
yfeZ	U00096.3	2551277	2551726	-	450	3	6	6	10	7	4	9	12	16	10	3	4	10	18	12
ypeA	U00096.3	2551713	2552138	-	426	7	10	5	10	6	6	8	9	7	23	11	10	15	25	6
amiA	U00096.3	2552352	2553221	+	870	23	28	15	23	21	16	36	26	37	50	55	26	30	58	25
hemF	U00096.3	2553225	2554124	+	900	22	16	6	20	19	17	23	21	32	32	28	27	32	36	20
eutR	U00096.3	2554130	2555182	-	1053	10	13	12	13	10	6	14	20	13	8	17	11	17	23	17
eutK	U00096.3	2555228	2555728	-	501	4	2	2	14	2	2	7	4	5	3	20	3	8	20	1
eutL	U00096.3	2555741	2556400	-	660	8	2	4	11	3	7	10	2	11	5	7	6	7	10	13
eutC	U00096.3	2556410	2557297	-	888	5	5	5	13	7	14	11	7	9	15	11	6	11	11	12
eutB	U00096.3	2557318	2558679	-	1362	35	20	28	52	36	35	42	38	52	69	91	42	64	130	37
intZ	U00096.3	2558858	2560066	+	1209	103	74	29	80	96	69	111	134	91	134	142	97	115	191	85
yffL	U00096.3	2560257	2560898	+	642	23	24	8	35	20	28	45	43	41	27	26	21	23	34	26
yffM	U00096.3	2561368	2561613	+	246	0	1	1	1	2	0	0	5	3	0	0	2	1	4	1
yffN	U00096.3	2561625	2561993	+	369	0	2	3	9	6	2	1	3	4	1	1	5	2	5	3
yffO	U00096.3	2562111	2562527	+	417	0	3	2	6	3	0	5	2	4	1	2	5	5	5	6
yffP	U00096.3	2562524	2563117	+	594	5	1	3	13	2	3	6	4	5	5	0	3	3	8	5
yffQ	U00096.3	2563592	2563969	+	378	3	4	4	16	4	2	6	9	5	2	15	4	6	8	5
yffR	U00096.3	2563980	2564372	+	393	7	7	3	10	15	2	5	8	4	10	9	4	14	11	8
yffS	U00096.3	2564523	2565332	+	810	83	100	61	101	116	51	84	82	67	75	106	79	87	144	59
eutA	U00096.3	2565481	2566884	-	1404	10	19	9	10	6	4	8	8	10	14	24	8	11	26	8
eutH	U00096.3	2566881	2568107	-	1227	8	18	16	26	10	10	13	14	13	10	32	17	6	25	10
eutG	U00096.3	2568324	2569511	-	1188	23	32	34	32	18	14	31	29	31	44	60	17	31	69	15
eutJ	U00096.3	2569501	2570337	-	837	40	45	45	43	41	19	45	30	30	54	93	32	45	98	15
eutE	U00096.3	2570348	2571751	-	1404	35	92	53	57	65	24	56	60	69	60	111	52	56	147	21
eutN	U00096.3	2571763	2572050	-	288	11	41	36	18	14	13	36	24	24	31	50	23	31	58	9
eutM	U00096.3	2572157	2572450	-	294	29	64	34	39	45	16	44	40	43	58	82	28	55	109	24
eutD	U00096.3	2572489	2573505	-	1017	56	102	57	63	71	34	77	67	75	97	128	54	75	210	45
eutT	U00096.3	2573502	2574305	-	804	31	35	21	22	24	10	32	29	23	43	66	33	37	71	11
eutQ	U00096.3	2574302	2575003	-	702	24	28	17	25	23	16	35	29	32	40	44	36	41	65	17
eutP	U00096.3	2574978	2575457	-	480	39	43	31	41	45	29	58	59	76	81	96	63	87	117	44
eutS	U00096.3	2575470	2575805	-	336	24	35	24	30	25	11	40	28	41	33	62	34	47	48	35
maeB	U00096.3	2576098	2578377	-	2280	560	630	460	366	681	388	504	596	515	749	1177	367	590	1335	308
talA	U00096.3	2578666	2579616	+	951	60	64	63	64	68	43	50	44	55	58	85	42	53	81	30
tktB	U00096.3	2579636	2581639	+	2004	113	96	95	83	108	53	51	81	84	98	162	74	99	97	51
ypfG	U00096.3	2581734	2582777	-	1044	50	29	15	50	31	63	53	66	109	54	66	51	76	41	43
nudK	U00096.3	2582903	2583478	-	576	17	18	11	21	30	17	19	31	36	24	32	22	17	17	16
aegA	U00096.3	2583546	2585525	-	1980	7	4	15	31	10	13	24	22	20	20	24	16	27	30	22
narQ	U00096.3	2585731	2587431	+	1701	16	20	10	32	6	13	18	21	37	42	25	20	26	31	23
acrD	U00096.3	2587595	2590708	+	3114	28	10	16	48	13	27	46	23	43	43	25	33	28	40	35
ypfM	U00096.3	2590807	2590866	-	60	157	166	125	299	239	146	242	189	234	195	152	127	303	298	144
yffB	U00096.3	2591247	2591603	+	357	15	16	13	18	20	13	18	14	19	18	18	14	22	37	10
dapE	U00096.3	2591607	2592734	+	1128	46	27	18	43	37	26	30	34	40	61	45	48	42	79	32
ypfN	U00096.3	2592762	2592962	+	201	7	9	4	10	8	9	11	15	10	9	8	8	15	15	10
ypfH	U00096.3	2593072	2593770	-	699	28	10	15	23	12	30	39	32	33	36	37	29	40	38	31
tmcA	U00096.3	2593844	2595859	-	2016	26	33	25	45	43	33	40	41	39	42	56	38	56	68	30
ypfJ	U00096.3	2595874	2596737	-	864	36	45	32	27	50	44	55	48	42	57	61	40	66	74	47
purC	U00096.3	2596905	2597618	-	714	20	21	8	27	15	15	18	19	19	24	13	16	11	25	10
bamC	U00096.3	2597831	2598865	-	1035	116	125	97	72	101	106	174	168	164	221	228	97	191	305	98
dapA	U00096.3	2598882	2599760	-	879	381	434	298	353	456	458	607	547	629	689	846	459	822	995	537
gcvR	U00096.3	2599906	2600478	+	573	24	17	15	26	40	31	46	31	37	45	44	30	36	69	31
bcp	U00096.3	2600478	2600948	+	471	34	38	20	24	39	26	29	39	42	80	56	20	34	62	22
hyfA	U00096.3	2601201	2601818	+	618	0	1	2	7	0	2	1	3	2	1	4	3	1	1	0
hyfB	U00096.3	2601818	2603836	+	2019	3	7	8	31	3	4	14	16	11	8	12	16	14	11	13
hyfC	U00096.3	2603847	2604794	+	948	3	1	4	15	3	1	3	3	2	1	0	7	1	4	10
hyfD	U00096.3	2604811	2606250	+	1440	3	1	5	19	4	6	11	13	16	3	4	15	7	6	5
hyfE	U00096.3	2606262	2606912	+	651	3	1	0	10	1	3	4	7	2	4	1	6	5	2	6
hyfF	U00096.3	2606917	2608497	+	1581	3	5	6	21	3	4	12	13	7	8	5	13	7	6	13
hyfG	U00096.3	2608487	2610154	+	1668	8	7	6	21	6	5	13	11	7	9	11	11	11	9	10
hyfH	U00096.3	2610164	2610709	+	546	1	1	2	4	4	6	0	3	3	6	4	8	5	5	2
hyfI	U00096.3	2610706	2611464	+	759	2	4	2	12	3	4	1	4	4	3	3	8	8	4	2
hyfJ	U00096.3	2611457	2611870	+	414	1	3	0	9	2	3	1	7	6	4	3	2	10	6	5
hyfR	U00096.3	2611900	2613912	+	2013	8	6	4	39	6	8	24	14	12	12	10	20	14	14	20
focB	U00096.3	2613934	2614782	+	849	20	10	17	17	21	17	29	29	31	26	32	17	29	38	22
yfgO	U00096.3	2614820	2615881	-	1062	21	15	12	21	16	13	28	42	21	36	33	26	31	51	35
bepA	U00096.3	2616094	2617557	+	1464	42	64	30	35	41	57	71	65	61	123	109	57	83	125	54
yfgD	U00096.3	2617578	2617937	+	360	32	33	24	35	38	37	41	39	56	44	68	48	60	64	42
hda	U00096.3	2618075	2618776	-	702	29	62	30	35	28	29	55	52	65	22	37	39	39	57	26
uraA	U00096.3	2618871	2620160	-	1290	88	142	89	51	91	80	90	103	108	23	65	138	24	53	31
upp	U00096.3	2620246	2620872	-	627	801	826	523	381	534	405	514	726	720	283	369	350	314	406	216
purM	U00096.3	2621197	2622234	+	1038	32	32	24	28	25	39	107	39	76	64	39	21	26	42	28
purN	U00096.3	2622234	2622872	+	639	33	30	23	36	34	31	136	60	88	80	39	24	23	64	38
ppk	U00096.3	2623044	2625110	+	2067	134	111	84	110	127	122	236	177	195	195	235	113	150	288	97
ppx	U00096.3	2625115	2626656	+	1542	122	98	66	88	133	106	176	149	202	177	249	89	151	185	72
pdeF	U00096.3	2626695	2628938	-	2244	7	3	6	39	10	7	20	8	9	2	6	15	18	3	11
yfgG	U00096.3	2629290	2629481	+	192	5	1	3	5	9	7	5	10	8	6	13	1	9	14	4
yfgH	U00096.3	2629792	2630310	+	519	0	0	3	14	0	0	5	4	3	2	3	6	3	1	1
yfgI	U00096.3	2630326	2630865	+	540	3	4	2	3	2	5	2	3	1	5	1	1	4	3	1
guaA	U00096.3	2630958	2632535	-	1578	201	209	178	183	192	245	249	235	216	285	275	167	395	422	281
guaB	U00096.3	2632604	2634070	-	1467	82	83	84	73	60	99	84	72	73	144	83	65	156	132	87
xseA	U00096.3	2634232	2635602	+	1371	33	38	19	31	21	43	28	49	62	61	49	47	67	108	34
yfgJ	U00096.3	2635599	2635814	-	216	26	25	10	10	17	22	30	17	17	30	29	21	62	66	22
der	U00096.3	2635884	2637356	-	1473	132	149	92	110	128	118	161	152	140	191	185	145	389	319	245
bamB	U00096.3	2637474	2638652	-	1179	100	85	74	63	99	105	106	83	115	188	171	98	242	255	114
yfgM	U00096.3	2638663	2639283	-	621	148	164	108	102	200	164	217	181	200	261	312	185	472	423	267
hisS	U00096.3	2639301	2640575	-	1275	219	187	124	147	245	191	270	260	208	343	322	228	465	464	262
ispG	U00096.3	2640686	2641804	-	1119	101	91	61	96	139	109	142	165	147	211	197	122	306	286	205
rodZ	U00096.3	2641831	2642844	-	1014	96	93	80	80	92	97	128	102	117	184	142	83	170	247	158
rlmN	U00096.3	2643129	2644283	-	1155	69	85	72	56	74	80	49	80	66	95	57	53	193	180	121
ndk	U00096.3	2644433	2644864	-	432	70	69	39	32	31	36	25	39	45	49	42	25	39	77	32
pbpC	U00096.3	2645013	2647325	-	2313	10	14	12	45	12	15	25	24	22	13	23	22	26	30	18
yfhM	U00096.3	2647326	2652287	-	4962	170	164	115	162	159	156	249	210	223	268	354	140	298	312	158
sseA	U00096.3	2652494	2653339	+	846	43	63	43	46	43	32	44	51	47	57	80	49	62	104	39
ryfA	U00096.3	2653855	2654158	+	304	26	27	9	13	25	22	13	18	26	24	38	25	63	53	31
sseB	U00096.3	2654157	2654933	-	777	100	103	83	94	134	123	149	112	138	149	173	159	294	235	130
pepB	U00096.3	2655075	2656358	-	1284	364	351	270	151	304	308	289	318	284	575	490	297	850	990	444
iscX	U00096.3	2656536	2656736	-	201	88	100	60	61	94	93	137	96	118	107	170	106	227	205	150
fdx	U00096.3	2656748	2657083	-	336	148	127	95	105	154	143	179	182	187	220	260	171	375	301	223
hscA	U00096.3	2657085	2658935	-	1851	421	434	298	270	413	503	506	526	538	607	722	527	1019	982	648
hscB	U00096.3	2658952	2659467	-	516	170	157	90	127	165	184	189	247	217	261	279	212	407	409	254
iscA	U00096.3	2659563	2659886	-	324	349	334	239	231	398	329	358	434	326	505	630	391	748	746	368
iscU	U00096.3	2659903	2660289	-	387	809	926	618	613	1042	971	957	1174	880	1072	1425	1000	2040	1753	1229
iscS	U00096.3	2660317	2661531	-	1215	1278	1289	803	835	1513	1253	1246	1673	1223	1609	1953	1276	2704	2462	1600
iscR	U00096.3	2661643	2662131	-	489	317	249	187	178	340	268	253	364	283	292	363	211	386	412	302
trmJ	U00096.3	2662583	2663323	-	741	86	66	42	67	86	58	83	89	86	121	113	73	123	167	118
suhB	U00096.3	2663442	2664245	+	804	36	43	33	41	36	41	34	37	40	51	24	52	108	70	51
yfhR	U00096.3	2664390	2665244	+	855	3	2	3	13	4	7	3	4	3	5	2	6	10	6	7
csiE	U00096.3	2665435	2666715	+	1281	19	21	12	31	8	19	21	23	15	28	43	16	31	45	33
hcaT	U00096.3	2666707	2667846	-	1140	22	17	15	28	18	18	19	20	18	25	26	13	35	61	15
hcaR	U00096.3	2668006	2668896	-	891	92	70	44	52	116	23	44	52	47	73	135	45	42	177	28
iroK	U00096.3	2668006	2668071	-	66	9	12	4	9	4	0	2	3	2	6	8	1	1	5	3
hcaE	U00096.3	2669032	2670393	+	1362	16	12	23	25	24	20	32	16	25	38	32	26	27	39	18
hcaF	U00096.3	2670390	2670908	+	519	4	7	4	7	5	7	11	4	15	14	13	6	9	12	8
hcaC	U00096.3	2670908	2671228	+	321	1	1	1	4	3	5	3	5	4	3	9	8	10	10	5
hcaB	U00096.3	2671225	2672037	+	813	14	8	10	15	9	10	12	10	13	17	14	20	17	20	11
hcaD	U00096.3	2672047	2673249	+	1203	6	11	10	20	16	10	23	19	22	14	32	22	19	30	18
yphA	U00096.3	2673346	2673768	+	423	4	6	5	17	9	2	10	12	5	2	9	5	4	3	3
yphB	U00096.3	2673816	2674688	-	873	16	10	8	17	14	12	20	15	6	16	23	9	15	22	12
yphC	U00096.3	2674700	2675761	-	1062	10	14	4	22	8	7	16	13	20	15	22	7	14	21	8
yphD	U00096.3	2675827	2676825	-	999	6	1	3	14	13	4	10	8	10	9	8	8	10	9	11
yphE	U00096.3	2676850	2678361	-	1512	21	9	9	19	13	14	13	27	28	15	25	22	16	23	14
yphF	U00096.3	2678384	2679367	-	984	8	2	0	12	4	5	5	3	6	2	4	2	1	6	4
yphG	U00096.3	2679464	2682745	-	3282	14	8	11	56	11	11	32	20	37	29	27	25	26	31	27
yphH	U00096.3	2682863	2684056	+	1194	25	13	12	30	20	17	23	35	20	28	30	15	19	34	17
glyA	U00096.3	2684254	2685507	-	1254	269	277	140	154	199	140	250	261	263	297	311	126	212	388	114
hmp	U00096.3	2685835	2687025	+	1191	13	22	13	22	23	18	16	18	12	26	12	20	22	26	15
glnB	U00096.3	2687070	2687408	-	339	16	23	20	15	12	10	34	21	19	28	29	12	32	56	15
glrR	U00096.3	2687469	2688803	-	1335	28	41	27	25	42	27	41	32	48	37	46	38	57	39	26
qseG	U00096.3	2688793	2689506	-	714	31	31	21	21	36	17	21	32	26	34	43	15	37	60	24
glrK	U00096.3	2689671	2691098	-	1428	44	31	17	41	29	23	57	40	52	42	63	32	39	51	39
glmY	U00096.3	2691157	2691340	-	184	74	99	41	49	55	72	99	88	137	77	89	35	120	123	57
purL	U00096.3	2691656	2695543	-	3888	121	81	58	94	74	98	299	143	217	167	173	50	91	124	70
mltF	U00096.3	2695801	2697357	+	1557	8	8	8	30	9	11	11	11	20	16	10	17	21	18	22
tadA	U00096.3	2697354	2697857	-	504	15	13	14	13	15	15	21	27	17	23	15	14	24	21	16
pgpC	U00096.3	2697915	2698550	-	636	7	11	7	18	7	10	12	19	21	24	14	10	12	33	8
yfhH	U00096.3	2698759	2699607	+	849	4	5	5	19	3	6	6	4	10	4	2	5	6	9	11
yfhL	U00096.3	2699663	2699923	+	261	10	9	4	11	15	13	18	12	18	16	14	11	20	20	5
shoB	U00096.3	2700117	2700197	-	81	3	5	2	5	4	3	8	1	9	2	3	3	7	6	3
ohsC	U00096.3	2700520	2700596	+	77	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0
acpS	U00096.3	2700618	2700998	-	381	49	51	41	45	53	53	56	50	71	67	80	43	73	84	43
pdxJ	U00096.3	2700998	2701729	-	732	23	31	24	33	32	23	37	38	37	66	64	34	53	67	35
recO	U00096.3	2701741	2702469	-	729	21	20	15	24	20	22	22	25	28	29	20	24	47	43	27
era	U00096.3	2702481	2703386	-	906	90	97	50	75	86	101	73	105	112	115	129	98	234	177	143
rnc	U00096.3	2703383	2704063	-	681	73	86	47	59	58	62	77	86	77	106	98	72	142	133	100
lepB	U00096.3	2704335	2705309	-	975	150	153	110	108	160	161	246	212	219	234	254	168	388	340	297
lepA	U00096.3	2705325	2707124	-	1800	148	173	97	118	165	143	194	177	176	256	267	152	303	421	184
rseC	U00096.3	2707322	2707801	-	480	33	18	16	27	25	24	37	33	37	48	44	31	54	58	38
rseB	U00096.3	2707798	2708754	-	957	120	86	42	65	82	100	130	126	153	157	195	125	202	219	122
rseA	U00096.3	2708754	2709404	-	651	248	142	106	158	221	287	403	289	444	444	761	356	528	580	322
rpoE	U00096.3	2709437	2710012	-	576	237	139	101	184	205	258	446	295	432	497	610	292	449	706	294
rseD	U00096.3	2710009	2710164	-	156	56	45	36	55	62	61	92	87	56	87	93	45	86	156	61
nadB	U00096.3	2710420	2712042	+	1623	5	9	6	39	6	13	16	22	16	17	16	15	21	16	16
yfiC	U00096.3	2712027	2712764	-	738	12	21	13	19	29	11	23	21	21	32	18	25	34	20	24
srmB	U00096.3	2712896	2714230	+	1335	68	84	46	45	78	75	77	63	74	110	103	63	175	142	89
yfiE	U00096.3	2714439	2715320	-	882	10	14	9	21	13	15	32	25	22	24	14	24	21	27	20
eamB	U00096.3	2715423	2716010	+	588	2	5	3	15	5	7	10	4	8	5	7	9	14	9	10
grcA	U00096.3	2716066	2716449	-	384	84	129	108	104	83	179	163	166	139	223	257	125	391	324	293
ung	U00096.3	2716754	2717443	+	690	41	40	35	25	35	37	49	55	50	69	79	35	61	114	47
yfiF	U00096.3	2717491	2718528	-	1038	69	72	66	60	63	59	97	73	77	109	95	53	145	156	89
trxC	U00096.3	2718735	2719154	+	420	72	32	19	73	61	48	63	110	108	107	162	59	67	64	63
yfiP	U00096.3	2719223	2719921	+	699	7	5	3	16	4	6	6	13	11	10	7	10	15	10	11
patZ	U00096.3	2719953	2722613	+	2661	138	137	99	114	165	86	143	122	112	175	240	88	165	284	108
pssA	U00096.3	2722727	2724082	+	1356	187	202	135	141	220	153	252	237	281	263	360	148	228	362	131
yfiM	U00096.3	2724128	2724451	+	324	88	86	68	64	118	102	65	120	113	256	152	85	188	367	95
kgtP	U00096.3	2724448	2725746	-	1299	529	605	484	431	670	488	547	626	612	1118	767	354	950	1474	484
rrfG	U00096.3	2726069	2726188	-	120	215	212	146	100	212	186	121	172	205	121	124	79	205	248	125
rrlG	U00096.3	2726281	2729184	-	2904	393597	317081	287491	294486	322677	283481	301002	309273	298037	306350	322031	295625	522775	520848	163515
gltW	U00096.3	2729369	2729444	-	76	89	80	52	69	83	45	75	81	87	133	80	47	117	227	49
rrsG	U00096.3	2729616	2731157	-	1542	273782	233505	225776	246620	254988	212860	257060	255783	258323	210938	245332	247872	414826	364316	158075
clpB	U00096.3	2731600	2734173	-	2574	233	157	97	162	237	355	383	428	548	394	924	263	579	481	253
ryfD	U00096.3	2734153	2734295	-	143	9	10	6	9	10	8	12	14	17	14	16	12	27	34	12
pgeF	U00096.3	2734303	2735034	-	732	26	26	11	20	38	28	28	27	33	28	35	18	59	55	31
rluD	U00096.3	2735031	2736011	-	981	47	62	22	34	53	41	51	47	58	69	73	39	81	116	42
bamD	U00096.3	2736146	2736883	+	738	242	250	149	147	260	201	219	270	297	402	378	155	364	521	189
raiA	U00096.3	2737154	2737495	+	342	1010	1234	898	1084	1121	1113	1401	1155	1263	1749	1667	1010	2111	2751	1552
pheL	U00096.3	2737599	2737646	+	48	8	6	5	3	10	5	7	12	13	15	13	4	7	16	2
pheA	U00096.3	2737745	2738905	+	1161	107	103	55	91	147	101	132	139	117	280	295	105	239	426	200
tyrA	U00096.3	2738948	2740069	-	1122	23	15	18	20	14	23	33	33	50	58	61	20	31	42	29
aroF	U00096.3	2740080	2741150	-	1071	33	27	18	30	29	33	25	24	46	57	63	19	45	88	27
yfiL	U00096.3	2741360	2741725	+	366	7	3	2	13	5	5	2	5	4	9	3	2	4	4	8
yfiR	U00096.3	2741875	2742393	+	519	5	9	3	10	7	8	9	4	10	10	12	8	6	8	7
dgcN	U00096.3	2742383	2743609	+	1227	6	15	9	22	14	9	19	13	22	28	15	13	57	45	41
yfiB	U00096.3	2743625	2744107	+	483	16	15	4	14	11	13	15	10	22	37	14	9	58	42	36
rplS	U00096.3	2744183	2744530	-	348	960	1793	1167	882	1278	1540	1282	1350	1107	1970	1711	1406	5134	3366	2921
trmD	U00096.3	2744572	2745339	-	768	3716	6866	4486	2972	4645	5833	4639	5126	3762	6380	6237	5382	18523	11435	11095
rimM	U00096.3	2745370	2745918	-	549	1008	1738	1224	890	1200	1376	1254	1382	1081	1986	1654	1460	4312	3223	2530
rpsP	U00096.3	2745937	2746185	-	249	152	248	159	130	175	216	164	206	161	305	239	147	583	514	280
ffh	U00096.3	2746434	2747795	-	1362	137	141	105	76	169	151	192	198	216	261	309	114	273	375	200
ypjD	U00096.3	2747962	2748753	+	792	10	10	12	17	16	24	20	23	32	17	27	7	20	40	25
yfjD	U00096.3	2748774	2750060	+	1287	9	20	12	24	22	25	21	37	32	43	40	19	48	61	23
grpE	U00096.3	2750115	2750708	-	594	77	53	42	49	61	61	63	72	79	62	96	57	75	91	34
nadK	U00096.3	2750831	2751709	+	879	27	25	20	28	24	22	31	28	34	38	48	31	35	65	42
recN	U00096.3	2751795	2753456	+	1662	76	29	38	53	60	81	124	88	104	120	144	55	88	146	72
bamE	U00096.3	2753605	2753946	+	342	209	217	154	251	284	220	490	318	497	315	348	165	263	341	298
yfjF	U00096.3	2754008	2754298	-	291	11	7	5	13	16	8	24	17	20	31	20	12	13	33	21
ratA	U00096.3	2754288	2754764	-	477	4	9	7	10	8	8	8	12	8	18	14	9	13	19	19
smpB	U00096.3	2754896	2755378	+	483	33	37	19	36	29	35	33	46	31	69	46	38	62	93	41
ssrA	U00096.3	2755593	2755955	+	363	50408	46498	32138	31955	51847	49441	50915	66794	63773	72360	81142	43987	108123	127750	44740
intA	U00096.3	2756159	2757400	+	1242	30	29	21	39	36	22	49	27	42	45	43	23	39	51	37
yfjH	U00096.3	2757644	2758600	-	957	7	4	11	25	11	8	17	11	16	11	4	6	13	9	10
alpA	U00096.3	2758644	2758856	+	213	2	0	0	11	0	3	0	1	3	2	0	0	1	0	0
yfjI	U00096.3	2758985	2760394	+	1410	2	4	9	17	5	5	7	6	8	4	5	10	5	4	5
yfjJ	U00096.3	2760547	2761173	+	627	0	2	2	7	0	2	3	4	3	3	0	3	0	3	5
abpB	U00096.3	2761351	2763540	-	2190	59	37	25	61	48	35	90	55	96	65	75	56	60	79	51
abpA	U00096.3	2763537	2765153	-	1617	61	53	34	63	68	58	119	78	122	107	111	48	66	129	47
yfjM	U00096.3	2765513	2765776	-	264	5	5	1	8	3	0	1	9	4	1	0	4	3	6	1
rnlA	U00096.3	2765918	2766991	+	1074	156	136	108	203	200	166	277	226	264	247	227	206	328	359	296
rnlB	U00096.3	2766984	2767355	+	372	19	16	17	33	39	23	31	42	54	61	49	41	75	72	63
yfjP	U00096.3	2767710	2768573	+	864	2	5	3	14	4	5	6	5	4	7	2	2	8	6	7
yfjQ	U00096.3	2768665	2769486	+	822	4	7	3	13	3	6	4	9	19	5	9	5	13	7	7
yfjR	U00096.3	2769703	2770404	+	702	7	2	6	10	2	2	10	10	11	1	4	6	8	10	11
ypjK	U00096.3	2770445	2770681	+	237	0	2	1	8	2	2	4	1	1	1	1	2	1	3	2
yfjS	U00096.3	2770681	2771124	+	444	1	3	4	8	3	7	10	9	3	5	3	7	4	4	6
yfjT	U00096.3	2771148	2771615	+	468	4	1	2	8	3	1	3	8	6	2	5	7	5	3	6
yfjU	U00096.3	2771840	2772154	-	315	8	7	4	15	7	4	10	9	16	8	5	11	4	6	2
yfjW	U00096.3	2773318	2775021	+	1704	14	12	6	34	9	15	15	20	24	9	8	28	13	10	8
yfjX	U00096.3	2775919	2776377	+	459	4	2	1	5	1	4	2	8	2	2	0	3	6	2	2
yfjY	U00096.3	2776386	2776868	+	483	0	3	1	10	6	3	2	7	1	1	1	6	2	1	4
ypjJ	U00096.3	2776877	2777077	+	201	0	0	1	7	5	1	1	0	1	0	2	2	1	1	1
yfjZ	U00096.3	2777115	2777432	+	318	1	3	1	4	5	3	3	3	2	3	4	3	4	0	3
ypjF	U00096.3	2777453	2777782	+	330	1	2	2	6	2	0	3	2	5	5	3	8	5	0	3
ypjA	U00096.3	2778146	2782726	-	4581	47	34	29	83	54	43	51	56	73	49	58	65	53	57	62
ypjB	U00096.3	2783638	2784429	-	792	2	3	2	12	0	4	4	3	9	1	4	2	4	2	2
ypjC	U00096.3	2784529	2785011	-	483	0	0	0	7	1	1	4	2	3	0	1	2	1	1	2
ileY	U00096.3	2785762	2785837	-	76	0	0	1	6	0	0	1	0	0	0	0	0	0	2	4
csiD	U00096.3	2788985	2789962	+	978	49	65	50	36	47	11	12	30	15	17	56	17	14	31	10
lhgO	U00096.3	2789982	2791250	+	1269	42	45	51	40	46	14	13	24	12	16	61	26	22	29	12
gabD	U00096.3	2791273	2792721	+	1449	44	42	41	30	51	20	16	27	15	23	51	43	21	49	11
gabT	U00096.3	2792735	2794015	+	1281	43	38	39	29	49	16	11	18	13	23	42	21	18	36	8
gabP	U00096.3	2794253	2795653	+	1401	15	16	13	22	13	12	15	8	14	5	14	12	7	16	14
csiR	U00096.3	2795674	2796336	+	663	30	20	16	13	16	10	16	21	17	41	30	6	18	33	14
kbp	U00096.3	2796337	2796786	-	450	38	24	33	33	30	9	21	24	37	19	24	16	22	33	28
yqaE	U00096.3	2796870	2797028	-	159	8	4	1	2	3	9	4	7	10	4	4	2	3	3	5
ygaV	U00096.3	2797211	2797510	+	300	18	1	5	8	9	12	12	9	22	29	22	12	6	17	13
ygaP	U00096.3	2797520	2798044	+	525	32	15	6	23	24	19	34	25	59	34	71	25	15	16	23
stpA	U00096.3	2798091	2798495	-	405	9	3	3	5	7	4	12	6	22	6	16	15	7	7	10
alaE	U00096.3	2799164	2799613	+	450	17	8	3	15	10	14	26	18	22	21	21	6	19	18	14
ygaC	U00096.3	2799650	2799994	-	345	5	6	3	10	5	5	8	4	11	9	3	5	4	8	5
ygaM	U00096.3	2800146	2800475	+	330	47	24	34	27	44	17	16	14	22	18	32	15	13	29	7
nrdH	U00096.3	2800723	2800968	+	246	31	48	45	30	30	20	15	16	10	25	11	8	7	33	10
nrdI	U00096.3	2800965	2801375	+	411	4	12	10	12	12	6	7	6	7	11	8	6	5	13	6
